"region_id","region","region_alias","province_id","province","city_id","city","barangay_id","barangay","population"
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6654,"Sanbermicristi (Pob.)",1418
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6655,"Sangitan",2192
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6656,"Santa Arcadia",4004
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6657,"Sumacab Norte",4512
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6658,"Valdefuente",4087
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6659,"Valle Cruz",3842
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6660,"Vijandre District (Pob.)",1375
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6661,"Villa Ofelia-Caridad",1165
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6662,"Zulueta District (Pob.)",1458
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6663,"Nabao (Pob.)",667
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6664,"Padre Burgos (Pob.)",682
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6665,"Talipapa",1932
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6666,"Aduas Norte",5334
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6667,"Aduas Sur",6472
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6668,"Hermogenes C. Concepcion, Sr.",3204
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6669,"Sapang",1210
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6670,"Sumacab Este",3898
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6671,"Sumacab South",3876
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6672,"Caridad",1748
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6673,"Magsaysay South",2037
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6674,"Maria Theresa",929
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6675,"Sangitan East",1931
3,"Central Luzon","Region III",13,"Nueva Ecija",265,"Cabanatuan City",6676,"Santo Ni_o",1802
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6677,"Bagong Buhay",1396
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6678,"Bagong Sikat",1252
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6679,"Bagong Silang",3298
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6680,"Concepcion",3626
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6681,"Entablado",5337
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6682,"Maligaya",2484
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6683,"Natividad North (Pob.)",677
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6684,"Natividad South (Pob.)",985
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6685,"Palasinan",3665
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6686,"San Antonio",1983
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6687,"San Fernando Norte",3625
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6688,"San Fernando Sur",11186
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6689,"San Gregorio",1829
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6690,"San Juan North (Pob.)",355
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6691,"San Juan South (Pob.)",733
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6692,"San Roque",4773
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6693,"San Vicente",7023
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6694,"Santa Rita",7159
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6695,"Sinipit",3970
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6696,"Polilio",1347
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6697,"San Carlos",2596
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6698,"Santa Isabel",1162
3,"Central Luzon","Region III",13,"Nueva Ecija",266,"Cabiao",6699,"Santa Ines",1620
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6700,"R.A.Padilla (Baluarte)",1914
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6701,"Bantug",1191
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6702,"Bunga",3438
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6703,"Burgos",3744
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6704,"Capintalan",2005
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6705,"Joson (Digidig)",3256
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6706,"General Luna",3842
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6707,"Minuli",1362
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6708,"Piut",2014
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6709,"Puncan",4373
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6710,"Putlan",1158
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6711,"Salazar",960
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6712,"San Agustin",2447
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6713,"T. L. Padilla Pob. (Bgy. I)",1426
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6714,"F. C. Otic Pob. (Bgy. II)",1040
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6715,"D. L. Maglanoc Pob. (Bgy.III)",1578
3,"Central Luzon","Region III",13,"Nueva Ecija",267,"Carranglan",6716,"G. S. Rosario Pob. (Bgy. IV)",1376
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6717,"Baloy",2615
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6718,"Bambanaba",1898
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6719,"Bantug",546
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6720,"Bentigan",1295
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6721,"Bibiclat",1113
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6722,"Bonifacio",1397
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6723,"Bued",474
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6724,"Bulala",1031
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6725,"Burgos",1509
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6726,"Cabileo",1086
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6727,"Cabatuan",690
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6728,"Cacapasan",571
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6729,"Calancuasan Norte",878
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6730,"Calancuasan Sur",1474
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6731,"Colosboa",583
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6732,"Columbitin",539
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6733,"Curva",806
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6734,"District I (Pob. I)",802
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6735,"District II (Pob. II)",1306
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6736,"District IV (Pob. IV)",1365
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6737,"District V (Pob. V)",910
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6738,"District VI (Pob. VI)",1628
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6739,"District VII (Pob. VII)",699
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6740,"District VIII (Pob. VIII)",1084
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6741,"Landig",752
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6742,"Latap",1801
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6743,"Loob",1022
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6744,"Luna",1292
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6745,"Malbeg-Patalan",567
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6746,"Malineng",1504
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6747,"Matindeg",614
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6748,"Maycaban",1442
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6749,"Nacuralan",1166
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6750,"Nagmisahan",1502
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6751,"Paitan Norte",1689
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6752,"Paitan Sur",877
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6753,"Piglisan",1063
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6754,"Pugo",584
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6755,"Rizal",784
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6756,"Sabit",1407
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6757,"Salagusog",1206
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6758,"San Antonio",3773
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6759,"San Jose",1196
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6760,"San Juan",475
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6761,"Santa Clara",1594
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6762,"Santa Cruz",1055
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6763,"Sinimbaan",1053
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6764,"Tagtagumbao",916
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6765,"Tutuloy",885
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6766,"Ungab",1685
3,"Central Luzon","Region III",13,"Nueva Ecija",268,"Cuyapo",6767,"Villaflores",1193
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6768,"Bagong Sikat",2607
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6769,"Bagting",2992
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6770,"Bantug",764
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6771,"Bitulok (North Pob.)",2700
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6772,"Bugnan",2357
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6773,"Calabasa",922
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6774,"Camachile",443
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6775,"Cuyapa",1358
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6776,"Ligaya",5256
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6777,"Macasandal",1228
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6778,"Malinao",1861
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6779,"Pantoc",1413
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6780,"Pinamalisan",651
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6781,"South Poblacion",3857
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6782,"Sawmill",1467
3,"Central Luzon","Region III",13,"Nueva Ecija",269,"Gabaldon",6783,"Tagumpay",2370
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6784,"Bayanihan",4042
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6785,"Bulak",1878
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6786,"Kapalangan",4707
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6787,"Mahipon",2251
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6788,"Malimba",2849
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6789,"Mangino",10057
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6790,"Marelo",1916
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6791,"Pambuan",10638
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6792,"Parcutela",1319
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6793,"San Lorenzo (Pob.)",6002
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6794,"San Nicolas",11340
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6795,"San Roque",8116
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6796,"San Vicente (Pob.)",8322
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6797,"Santa Cruz",3369
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6798,"Santo Cristo Norte",4533
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6799,"Santo Cristo Sur",4321
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6800,"Santo Ni_o",5327
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6801,"Makabaclay",1773
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6802,"Balante",1509
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6803,"Bungo",1839
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6804,"Mabunga",705
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6805,"Maburak",2932
3,"Central Luzon","Region III",13,"Nueva Ecija",270,"City of Gapan",6806,"Puting Tubig",1743
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6807,"Balangkare Norte",1359
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6808,"Balangkare Sur",1139
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6809,"Balaring",1989
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6810,"Belen",1896
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6811,"Bravo",842
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6812,"Burol",1468
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6813,"Kabulihan",2089
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6814,"Mag-asawang Sampaloc",1105
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6815,"Manarog",1076
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6816,"Mataas na Kahoy",4326
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6817,"Panacsac",1041
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6818,"Picaleon",960
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6819,"Pinahan",3226
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6820,"Platero",2871
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6821,"Poblacion",3402
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6822,"Pula",427
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6823,"Pulong Singkamas",530
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6824,"Sapang Bato",1295
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6825,"Talabutab Norte",3517
3,"Central Luzon","Region III",13,"Nueva Ecija",271,"General Mamerto Natividad",6826,"Talabutab Sur",2162
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6827,"Bago",3042
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6828,"Concepcion",6569
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6829,"Nazareth",2905
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6830,"Padolina",4332
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6831,"Pias",4669
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6832,"San Pedro (Pob.)",3533
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6833,"Poblacion East",1442
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6834,"Poblacion West",1607
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6835,"Rio Chico",8822
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6836,"Poblacion Central",1370
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6837,"Pulong Matong",1354
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6838,"Sampaguita",1606
3,"Central Luzon","Region III",13,"Nueva Ecija",272,"General Tinio",6839,"Palale",1383
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6840,"Agcano",236
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6841,"Ayos Lomboy",528
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6842,"Bacayao",2149
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6843,"Bagong Barrio",959
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6844,"Balbalino",533
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6845,"Balingog East",1579
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6846,"Balingog West",593
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6847,"Banitan",1406
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6848,"Bantug",2866
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6849,"Bulakid",445
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6850,"Caballero",1685
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6851,"Cabaruan",1555
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6852,"Caingin Tabing Ilog",1038
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6853,"Calem",760
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6854,"Camiling",1724
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6855,"Cardinal",509
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6856,"Casongsong",1431
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6857,"Catimon",1130
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6858,"Cavite",3045
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6859,"Cawayan Bugtong",3984
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6860,"Consuelo",738
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6861,"Culong",1780
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6862,"Escano",323
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6863,"Faigal",990
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6864,"Galvan",1421
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6865,"Guiset",1315
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6866,"Lamorito",932
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6867,"Lennec",3536
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6868,"Macamias",856
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6869,"Macapabellag",476
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6870,"Macatcatuit",2195
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6871,"Manacsac",2641
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6872,"Manggang Marikit",2284
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6873,"Maturanoc",5457
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6874,"Maybubon",2968
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6875,"Naglabrahan",567
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6876,"Nagpandayan",2695
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6877,"Narvacan I",832
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6878,"Narvacan II",1633
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6879,"Pacac",2179
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6880,"Partida I",1328
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6881,"Partida II",657
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6882,"Pasong Inchic",2059
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6883,"Saint John District (Pob.)",1650
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6884,"San Agustin",888
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6885,"San Andres",1225
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6886,"San Bernardino",1159
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6887,"San Marcelino",464
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6888,"San Miguel",1826
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6889,"San Rafael",1481
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6890,"San Roque",5006
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6891,"Santa Ana",1038
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6892,"Santa Cruz",1378
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6893,"Santa Lucia",1763
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6894,"Santa Veronica District (Pob.)",3477
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6895,"Santo Cristo District (Pob.)",2612
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6896,"Saranay District (Pob.)",1898
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6897,"Sinulatan",1095
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6898,"Subol",1560
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6899,"Tampac I",955
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6900,"Tampac II & III",1078
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6901,"Triala",2415
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6902,"Yuson",728
3,"Central Luzon","Region III",13,"Nueva Ecija",273,"Guimba",6903,"Bunol",3181
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6904,"Calabasa",1223
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6905,"Dampulan (Pob.)",4472
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6906,"Hilera",1581
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6907,"Imbunia",2169
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6908,"Imelda Pob. (Do_a Aurora)",881
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6909,"Lambakin",3284
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6910,"Langla",3185
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6911,"Magsalisi",2985
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6912,"Malabon-Kaingin",1348
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6913,"Marawa",3942
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6914,"Don Mariano Marcos (Pob.)",1071
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6915,"San Josef (Nabao)",2429
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6916,"Niyugan",6228
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6917,"Pamacpacan",1997
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6918,"Pakol",1213
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6919,"Pinanggaan",3278
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6920,"Ulanin-Pitak",2180
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6921,"Putlod",3334
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6922,"Ocampo-Rivera District (Pob.)",596
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6923,"San Jose",2888
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6924,"San Pablo",1842
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6925,"San Roque",1891
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6926,"San Vicente",1676
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6927,"Santa Rita",1259
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6928,"Santo Tomas North",2930
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6929,"Santo Tomas South",4047
3,"Central Luzon","Region III",13,"Nueva Ecija",274,"Jaen",6930,"Sapang",3128
3,"Central Luzon","Region III",13,"Nueva Ecija",275,"Laur",6931,"Barangay I (Pob.)",2511
3,"Central Luzon","Region III",13,"Nueva Ecija",275,"Laur",6932,"Barangay II (Pob.)",1237
